,CARGO,ESPECIALIDADE,INSCRICAO,IDENTIFICADOR,NOTA Algebra Linear,NOTA Analise Combinatória,NOTA Cálculo Diferencial e Integral,NOTA Geometria Analítica,NOTA Matemática Discreta,NOTA Probabilidade e Estatística,NOTA Lógica Matemática,NOTA Análise de Algoritmos,NOTA Algorítmos e Estrutura de Dados,NOTA Arquitetura e Organização de Computadores,NOTA Circuitos Digitais,NOTA Linguagens de Programação,"NOTA Linguagens formais, autômatos e Computabilidade",NOTA Organização de Arquivos e Dados,NOTA Sistemas Operacionais,NOTA Técnicas de Programação,NOTA Teoria dos Grafos,NOTA Banco de Dados,NOTA Compiladores,NOTA Computação Gráfica,NOTA Engenharia de Software,NOTA Inteligência Artificial,NOTA Processamento de Imagens,NOTA Redes de Computadores,NOTA Sistemas Distribuídos,NOTA TOTAL TO
3088,Mestrado/Doutorado,Sistemas de Computação,47101146253-2,"1,019E+11",1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,24.0
3089,Mestrado/Doutorado,Engenharia de Software e Sistemas de Informação/Sistemas Web e Multimídia Interativos,47101155310-6,"1,04901E+11",1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,36.0
3090,Mestrado/Doutorado,Sistemas Computacionais Complexos,47101160709-0,"1,05306E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3091,Mestrado/Doutorado,Sistemas de Computação,47101146978-0,"1,019E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3092,Mestrado/Doutorado,Engenharia de Software,47101166586-0,"1,05306E+11",3.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,25.0
3093,Mestrado/Doutorado,Sistemas de Informação,47101172805-6,"1,005E+11",0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,15.0
3094,Mestrado/Doutorado,Sistemas Inteligentes e Lógica,47101148276-1,"1,04003E+11",0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,21.0
3095,Mestrado/Doutorado,Banco de Dados e Engenharia de Software,47101171413-9,"1,026E+11",2.0,3.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,34.0
3096,Mestrado/Doutorado,Otimização e Inteligência Computacional,47101147903-9,"1,025E+11",1.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,39.0
3097,Mestrado/Doutorado,Teoria da Computação,47101174911-4,"1,04301E+11",0.0,3.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,29.0
3098,Mestrado/Doutorado,Modelagem e Métodos Computacionais,47101146139-9,"1,014E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3099,Mestrado/Doutorado,Sistemas de Informação,47101174855-0,"1,019E+11",1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,35.0
3100,Mestrado/Doutorado,Bancos de Dados,47101172186-0,"1,022E+11",0.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,29.0
3101,Mestrado/Doutorado,Tecnologia da Informação,47101176656-8,"1,05202E+11",0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,21.0
3102,Autoavaliação,,47102171924-7,"1,05306E+11",2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,24.0
3103,Mestrado/Doutorado,Computação Aplicada\Inteligência Computacional,47101159938-1,"1,05306E+11",0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,24.0
3104,Mestrado/Doutorado,Redes e Sistemas Distribuidos,47101167277-6,"1,01604E+11",2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,28.0
3105,Mestrado/Doutorado,Sistemas de Informação,47101174143-0,"1,04301E+11",0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,24.0
3106,Mestrado/Doutorado,Inteligência Artificial,47101150934-4,"1,04801E+11",0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0
3107,Mestrado/Doutorado,Inteligência artificial,47101171826-6,"1,05502E+11",1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,39.0
3108,Mestrado/Doutorado,Sistemas Embarcados,47101174634-9,"1,04101E+11",1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,28.0
3109,Mestrado/Doutorado,Engenharia de Sistema e Computação,47101146338-3,"1,05306E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3110,Mestrado/Doutorado,Tecnologia da Informação,47101173088-0,"1,01001E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3111,Mestrado/Doutorado,Sistemas Inteligentes,47101174467-9,"1,05306E+11",0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,3.0,28.0
3112,Mestrado/Doutorado,Sistemas Inteligentes e Lógica,47101177260-3,"1,03201E+11",0.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,29.0
3113,Mestrado/Doutorado,Inteligência Computacional,47101166473-4,"1,01604E+11",0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,15.0
3114,Mestrado/Doutorado,Inteligência Artificial,47101161890-8,"1,04003E+11",1.0,1.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,36.0
3115,Mestrado/Doutorado,Inteligência Computacional,47101145989-1,"1,01604E+11",1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.0
3116,Mestrado/Doutorado,Banco de Dados,47101160923-1,"1,02002E+11",1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,14.0
3117,Mestrado/Doutorado,Sistemas computacionais,47101175542-6,"1,019E+11",0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,28.0
3118,Mestrado/Doutorado,Aprendizagem de Ma?quina e Minerac?a?o,47101164725-2,"1,05403E+11",0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,3.0,25.0
3119,Mestrado/Doutorado,Sistemas de Informação e Computação,47101147013-1,"1,028E+11",1.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,34.0
3120,Mestrado/Doutorado,ENGENHARIA DE SISTEMAS WEB,47101174256-6,"1,033E+11",0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,20.0
3121,Mestrado/Doutorado,"Arquitetura de Computadores, Compiladores e Design de Hardware",47101173931-4,"1,01101E+11",1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,26.0
3122,Mestrado/Doutorado,Teoria,47101170439-9,"1,026E+11",1.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,24.0
3123,Mestrado/Doutorado,Análise e Reconhecimento de Documentos,47101175797-1,"1,00703E+11",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,23.0
3124,Mestrado/Doutorado,Engenharia de software,47101174429-6,"1,033E+11",2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,27.0
3125,Mestrado/Doutorado,Redes e Sistemas Distribuidos,47101171487-6,"1,02002E+11",1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,27.0
3126,Mestrado/Doutorado,"Sistemas Distribuídos e Programação Concorrente/Sistemas Embarcados, Evoluídos e Robóticos",47101173311-4,"1,04901E+11",0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,19.0
3127,Mestrado/Doutorado,Fundamentos e Métodos de Computação,47101175714-6,"1,01001E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3128,Mestrado/Doutorado,Redes de Computadores e Sistemas Distribuídos,47101150969-9,"1,03601E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3129,Mestrado/Doutorado,Fundamentos e Métodos de Computação,47101150495-7,"1,033E+11",1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,42.0
3130,Mestrado/Doutorado,Banco de Dados,47101166287-8,"1,033E+11",1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,25.0
3131,Mestrado/Doutorado,Inteligência Computacional,47101174641-7,"1,03601E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3132,Mestrado/Doutorado,Inteligência Computacional,47101146218-0,"1,04101E+11",0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,15.0
3133,Mestrado/Doutorado,Modelagem Computacional,47101150962-9,"1,05202E+11",2.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,31.0
3134,Mestrado/Doutorado,Computação Inteligente,47101173422-0,"1,003E+11",0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,28.0
3135,Mestrado/Doutorado,Sistemas de Informação,47101145914-4,"1,019E+11",0.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,31.0
3136,Mestrado/Doutorado,Engenharia de Software,47101176617-5,"1,01201E+11",0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,21.0
3137,Mestrado/Doutorado,Gestão da Informação,47101158520-8,"1,00703E+11",0.0,2.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,28.0
3138,Mestrado/Doutorado,Redes de Comunicação,47101175584-9,"1,00703E+11",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0
3139,Mestrado/Doutorado,Inteligência Artificial,47101171244-9,"1,039E+11",1.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,30.0
3140,Mestrado/Doutorado,Sistemas Inteligentes,47101147734-9,"1,05403E+11",1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,23.0
3141,Mestrado/Doutorado,Modelagem ambiental,47101173608-8,"1,05403E+11",0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,28.0
3142,Mestrado/Doutorado,Inteligência Computacional,47101146856-6,"1,017E+11",0.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,27.0
3143,Autoavaliação,,47102171796-0,"1,031E+11",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,16.0
3144,Mestrado/Doutorado,Inteligência Computacional,47101155652-0,"1,01804E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3145,Mestrado/Doutorado,Computação Aplicada,47101147442-5,"1,002E+11",0.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,32.0
3146,Mestrado/Doutorado,Banco de Dados,47101175680-6,"1,04601E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3147,Mestrado/Doutorado,Inteligência Artificial,47101147262-7,"1,01804E+11",1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,26.0
3148,Autoavaliação,,47102174214-7,"1,00801E+11",0.0,2.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,39.0
3149,Mestrado/Doutorado,Sistemas e Tecnologias da Computação,47101174984-1,"1,025E+11",2.0,3.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,36.0
3150,Mestrado/Doutorado,Redes de Computadores e Sistemas Distribuídos,47101173259-0,"1,01201E+11",1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0
3151,Mestrado/Doutorado,Teoria da Computação,47101147912-7,"1,019E+11",2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,43.0
3152,Mestrado/Doutorado,Metodologia da Computação,47101156221-3,"1,019E+11",1.0,2.0,0.0,3.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,3.0,39.0
3153,Mestrado/Doutorado,Processamento de Imagens e Sinais,47101147123-7,"1,033E+11",1.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,30.0
3154,Autoavaliação,,47102157964-7,"1,03601E+11",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,27.0
3155,Mestrado/Doutorado,Banco de Dados e Imagens,47101157340-3,"1,05502E+11",1.0,2.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,29.0
3156,Mestrado/Doutorado,Outras\Inteligência Artificial,47101176363-4,"1,04601E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3157,Mestrado/Doutorado,Redes e Sistemas Distribuidos,47101160648-6,"1,045E+11",1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,24.0
3158,Mestrado/Doutorado,Computação Aplicada\Inteligência Computacional,47101173224-5,"1,05306E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3159,Mestrado/Doutorado,"Robótica, Visão computacional e Processamento gráfico",47101172920-0,"1,05502E+11",0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,32.0
3160,Mestrado/Doutorado,Engenharia de Software e Sistemas de Informação/Sistemas Web e Multimídia Interativos,47101172580-0,"1,05306E+11",2.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,32.0
3161,Mestrado/Doutorado,Interação Humano-Computador,47101146704-8,"1,03601E+11",3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,37.0
3162,Mestrado/Doutorado,Computação Aplicada a Biociências,47101172279-0,"1,04901E+11",0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,24.0
3163,Mestrado/Doutorado,Sistemas de Comunicação,47101159788-8,"1,05403E+11",1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,24.0
3164,Mestrado/Doutorado,Computação Visual e Inteligência Artificial,47101175338-3,"1,03201E+11",1.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,37.0
3165,Autoavaliação,,47102168681-3,"1,01804E+11",2.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,50.0
3166,Mestrado/Doutorado,Inteligência Computacional,47101175648-3,"1,024E+11",0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,3.0,23.0
3167,Mestrado/Doutorado,Análise de Algoritmos,47101170044-8,"1,04901E+11",0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,17.0
3168,Mestrado/Doutorado,Engenharia de Software e Sistemas de Informação/Sistemas Web e Multimídia Interativos,47101173775-2,"1,04101E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3169,Mestrado/Doutorado,"Banco de Dados/Computação Gráfica, Imagens e Visualização",47101177280-0,"1,05306E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3170,Mestrado/Doutorado,Segurança em Sistemas Computacionais,47101169343-1,"1,01804E+11",0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,21.0
3171,Mestrado/Doutorado,Computação Visual e Inteligência Artificial,47101148138-1,"1,05306E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3172,Mestrado/Doutorado,Sistemas de Computação,47101174566-6,"1,00801E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3173,Mestrado/Doutorado,Metodologia da Computação,47101147925-5,"1,04601E+11",0.0,2.0,1.0,0.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,3.0,0.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,35.0
3174,Mestrado/Doutorado,ALGORITMOS EXPERIMENTAIS,47101167485-9,"1,034E+11",1.0,3.0,1.0,2.0,0.0,1.0,3.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,40.0
3175,Mestrado/Doutorado,Aplicações distribuídas,47101173383-1,"1,039E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3176,Autoavaliação,,47102171843-6,"1,05306E+11",1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,29.0
3177,Autoavaliação,,47102158356-1,"1,002E+11",1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,35.0
3178,Mestrado/Doutorado,Modelos Computacionais e Cognitivos,47101176692-0,"1,01001E+11",2.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,3.0,42.0
3179,Mestrado/Doutorado,Matemática Computacional,47101175569-2,"1,051E+11",0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,26.0
3180,Mestrado/Doutorado,Processamento Paralelo e Distribuído,47101171938-1,"1,037E+11",2.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,30.0
3181,Mestrado/Doutorado,"Banco de Dados/Computação Gráfica, Imagens e Visualização",47101174328-9,"1,019E+11",0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,31.0
3182,Mestrado/Doutorado,Programação Paralela,47101157508-5,"1,025E+11",0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,22.0
3183,Mestrado/Doutorado,Sistemas Computacionais,47101153205-8,"1,051E+11",0.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,30.0
3184,Mestrado/Doutorado,Inteligência Artificial,47101158866-2,"1,04003E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3185,Mestrado/Doutorado,Otimização,47101150888-8,"1,05502E+11",0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,24.0
3186,Mestrado/Doutorado,Redes e Sistemas Distribuidos,47101171733-7,"1,013E+11",2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,32.0
3187,Mestrado/Doutorado,Otimização e Raciocínio Automático,47101152224-8,"1,04601E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
3188,Mestrado/Doutorado,Engenharia de Software,47101175520-0,"1,00703E+11",2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,26.0
3189,Mestrado/Doutorado,Sistemas de Computação,47101152271-9,"1,009E+11",0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,24.0
